year,city_x,id,province_x,province_id,Gdpct01,Gdpct02,Gdpct03,Gdpct04,GDP_PerCapita,Envirct04,Envirct06,Envirct09,Eect01,Eect02,Eect04,Fict03,Eicct01,bm,ccnl,egdp,hdmsp,hviirs,viirs,viirsl,bmmean,bmmedian,viirslmean
1992,莆田市,350300,福建省,350000,43.11,35.1,38.3,26.6,1641,,,,276.03,20.78,730,10393,,,7094.594537,1781288760,13646.41961,,,,,,
1992,三明市,350400,福建省,350000,75.75,35.5,46.1,18.4,2993,,,,250.5,54.91,109,1209,,,6991.083684,2044582143,14904.92157,,,,,,
1992,泉州市,350500,福建省,350000,127.12,19.4,49.6,31,2244,,,,598.68,67.11,551,29681,,,24373.1447,6833075829,45412.16863,,,,,,
1992,漳州市,350600,福建省,350000,77.18,35.6,32.4,32,1838,,,,423.33,62.57,336,10596,,,14408.41667,3252480301,28996.87059,,,,,,
1992,南平市,350700,福建省,350000,61.53,32.6,38.3,29.1,2107,,,,288.65,68.14,174,2352,,,5980.912012,1889260826,12320.56863,,,,,,
1992,宁德市,350900,福建省,350000,36.7,42.3,22.8,34.9,1251,,,,297.89,38.97,223,1496,,,3476.054389,1173091963,6874.243137,,,,,,
1992,龙岩市,350800,福建省,350000,46.82,28.2,37.9,33.8,1712,,,,271.7,38.65,159,1169,,,6358.972165,1878439040,13504.91373,,,,,,
1992,南宁市,450100,广西壮族自治区,450000,62.4798,,,,,,,,259.4,91.8,259,,113600,,14359.66962,3710169416,28402.19608,,,,,,
1992,柳州市,450200,广西壮族自治区,450000,60.0044,,,,,,,,162.9,75.6,308,,156400,,11114.10165,2598158364,21153.81176,,,,,,
1992,桂林市,450300,广西壮族自治区,450000,30.351,,,,,,,,337.3,36,297,,127100,,8524.475329,2417643983,17034.10196,,,,,,
1992,梧州市,450400,广西壮族自治区,450000,19.598,,,,,,,,355.6,39,193,,97200,,4394.497337,1255098171,9280.4,,,,,,
1992,北海市,450500,广西壮族自治区,450000,32.6994,,,,,,,,127.8,28.9,383,,100500,,4948.212656,720963567.8,9730.890196,,,,,,
1992,郑州市,410100,河南省,410000,146.75,10.4,60.1,29.5,2591,,,,572,153,747,2081,,,41934.51113,7161308562,74351.69412,,,,,,
1992,开封市,410200,河南省,410000,54,34.9,37.9,27.2,1247,,,,436,73,667,48,,,10629.00921,1674869071,19824.6902,,,,,,
1992,洛阳市,410300,河南省,410000,104.29,10.5,62.4,27.1,1793,,,,584,114,380,311,,,24696.74233,3974664570,46113.79608,,,,,,
1992,平顶山市,410400,河南省,410000,87.01,24.8,52.7,22.5,1663,,,,526,81,594,277,,,22725.92445,2901460066,42866.44706,,,,,,
1992,安阳市,410500,河南省,410000,79.02,23.4,52.6,24,1614,,,,492,70,659,251,,,24495.25042,3078071562,44827.14118,,,,,,
1992,鹤壁市,410600,河南省,410000,19.92,32,49,19,1589,,,,126,29,571,232,,,7431.790219,830786023.2,14196.30196,,,,,,
1992,新乡市,410700,河南省,410000,81.91,29.4,46.6,24,1642,,,,502,87,610,363,,,27387.31238,3552878749,49469.76863,,,,,,
1992,焦作市,410800,河南省,410000,86.04,24.1,49.9,26,2406,,,,360,81,593,,,,24741.12499,2549489194,44395.52549,,,,,,
1992,濮阳市,410900,河南省,410000,55.87,29.8,50.9,19.3,1759,,,,320,42,751,280,,,19431.23286,1955332186,34586.63137,,,,,,
1992,许昌市,411000,河南省,410000,57.11,31.7,43.9,24.4,1685,,,,341,42,834,210,,,12734.17218,1814370979,24570.9451,,,,,,
1992,漯河市,411100,河南省,410000,30.29,42.5,36.3,21.2,1358,,,,226,29,859,129,,,5985.746946,992401580,11015.28627,,,,,,
1992,三门峡市,411200,河南省,410000,36,22.5,48.3,29.2,1787,,,,203,40,189,47,,,11563.89,1531455194,22144.58431,,,,,,
1992,商丘市,411400,河南省,410000,66.04,55.9,22.9,21.2,902,,,,737,58,3043,3233,,,8142.091526,2027851581,16317.89804,,,,,,
1992,周口市,411600,河南省,410000,82.5,47.4,30.5,22.1,867,,,,956,73,1884,421,,,9283.935841,1795013073,19660.8,,,,,,
1992,驻马店市,411700,河南省,410000,61.57,44.7,26.9,28.4,812,,,,761,56,1284,1995,,,7127.003676,1885596192,14598.85882,,,,,,
1992,南阳市,411300,河南省,410000,115.52,36.9,36.7,26.4,1154,,,,1004,97,2317,731,,,17702.49544,3477255637,35244.87451,,,,,,
1992,信阳市,411500,河南省,410000,54.61,48.3,24.2,27.5,763,,,,720,80,1234,82,,,7410.267147,2009845841,15288.94118,,,,,,
1992,哈尔滨市,230100,黑龙江省,230000,169.26,11.9,44.3,43.8,,,,,527.9722,308.9898,287,,,,63282.69327,9624260070,120011.6784,,,,,,
1992,齐齐哈尔市,230200,黑龙江省,230000,99.41,38.4,32.5,29.1,,,,,592.378,195.218,114,,,,26029.0021,4597733589,54025.68235,,,,,,
1992,牡丹江市,231000,黑龙江省,230000,76.56,23.6,46.7,29.7,,,,,325.5985,160.3449,58,,,,19812.11157,3632734494,40566.88235,,,,,,
1992,佳木斯市,230800,黑龙江省,230000,44.07,29.9,35.4,34.8,,,,,235.5751,94.0653,63,,,,22199.35933,3485741060,45203.13333,,,,,,
1992,鸡西市,230300,黑龙江省,230000,25.93,10.6,60.5,29,,,,,116.2066,78.3343,215,,,,19364.08922,2379357230,38027.53333,,,,,,
1992,鹤岗市,230400,黑龙江省,230000,20.62,20.8,53.7,25.6,,,,,107.8151,71.4982,74,,,,12357.16323,1818717066,26022.31765,,,,,,
1992,双鸭山市,230500,黑龙江省,230000,23.93,23.1,49.7,27.2,,,,,133.1786,68.7403,85,,,,15235.79807,2427333955,32770.4902,,,,,,
1992,大庆市,230600,黑龙江省,230000,197.57,1.9,91.9,6.1,,,,,96.9273,68.8819,190,,,,43564.73552,7957535099,81665.35294,,,,,,
1992,伊春市,230700,黑龙江省,230000,27.03,12.6,51.5,35.9,,,,,132.4103,109.2072,35,,,,10814.88134,2492010265,21672.76863,,,,,,
1992,七台河市,230900,黑龙江省,230000,14.5,17.2,61.2,21.6,,,,,81.5739,33.718,131,,,,8077.064931,1272508339,15089.49412,,,,,,
1992,绥化市,231200,黑龙江省,230000,79.33,57.5,19.1,23.4,,,,,602.4565,134.6124,285,,,,22009.21661,3299442188,46237.2902,,,,,,
1992,黑河市,231100,黑龙江省,230000,30.54,44.2,22.3,33.5,,,,,159.6363,62.9232,11,,,,12131.65633,3798405280,26540.21176,,,,,,
1992,大兴安岭地区,232700,黑龙江省,230000,16.99,6.3,67.6,26.1,,,,,52.0452,44.1874,,,,,9251.609695,3280903940,19644.98431,,,,,,
1992,武汉市,420100,湖北省,420000,240.08,,,,1831,,,,684.46,385.67,808,,682800,,39069.3753,7781615880,68726.44706,,,,,,
1992,黄石市,420200,湖北省,420000,35.63,,,,3515,,,,134.74,57.39,728,,130000,,8599.938584,1079446068,16628.45882,,,,,,
1992,十堰市,420300,湖北省,420000,40.3,,,,2446,,,,40.69,29.33,342,,46500,,7040.512228,1941260922,13141.03529,,,,,,
1992,沙市区,421002,湖北省,420000,13.04,,,,9086,,,,,,,,45300,,,,,,,,,,
1992,宜昌市,420500,湖北省,420000,75.61,,,,3801,,,,392.1,88.94,186,,298000,,10316.04879,2179047052,20927.2,,,,,,
1992,襄阳市,420600,湖北省,420000,121.24,,,,1949,,,,675.19,143.78,253,,200300,,13628.6538,2489251059,26929.6902,,,,,,
1992,鄂州市,420700,湖北省,420000,21.2,,,,1806,,,,95,23.17,632,,46400,,5504.445797,723909384.6,10754.18431,,,,,,
1992,荆门市,420800,湖北省,420000,26.71,,,,2067,,,,105.73,23.34,240,,73900,,6591.408013,1133069953,13550.79608,,,,,,
1992,黄冈市,421100,湖北省,420000,75.52,,,,2339,,,,673.35,77.97,,,131600,,7337.80512,1957946264,15141.86275,,,,,,
1992,孝感市,420900,湖北省,420000,76.34,,,,1087,,,,554.23,76.45,606,,141200,,9093.29735,1364427524,17976.36078,,,,,,
1992,咸宁市,421200,湖北省,420000,40.22,,,,1342,,,,336.2,68.94,319,,72700,,3379.81234,992286832.8,6990.482353,,,,,,
1992,荆州市,421000,湖北省,420000,177.02,,,,1176,,,,1124.05,205.15,,,303500,,9436.834091,1786481811,19491.51373,,,,,,
1992,乌鲁木齐市,650100,新疆维吾尔自治区,650000,84.1504,,,,5758,,,,136.6462,111.2271,119,,292903,,23255.38329,5013816889,45147.92941,,,,,,
1992,塔城地区,654200,新疆维吾尔自治区,650000,20.8997,,,,1842,,,,81.2813,23.765,,,55434,,11967.57942,5225583559,23674.35686,,,,,,
1992,阿勒泰地区,654300,新疆维吾尔自治区,650000,10.0003,,,,1914,,,,52.8618,20.1612,,,31799,,1554.351624,5040917007,4077.384314,,,,,,
1992,博尔塔拉蒙古自治州,652700,新疆维吾尔自治区,650000,7.1239,,,,2106,,,,34.342,10.0419,,,28276,,939.3586711,1210026716,1801.764706,,,,,,
1992,巴音郭楞蒙古自治州,652800,新疆维吾尔自治区,650000,26.2461,,,,2832,,,,89.8972,34.8756,,,299737,,15605.26624,20997293832,32830.92549,,,,,,
1992,阿克苏地区,652900,新疆维吾尔自治区,650000,29.7686,,,,1700,,,,176.9521,43.7885,,,52743,,11531.36516,8020420231,23978,,,,,,
1992,克孜勒苏柯尔克孜自治州,653000,新疆维吾尔自治区,650000,3.8019,,,,973,,,,39.3108,8.1,,,7518,,119.3550744,2783648273,279,,,,,,
1992,喀什地区,653100,新疆维吾尔自治区,650000,34.2834,,,,1185,,,,291.1778,58.6837,,,42068,,3599.670619,5663657939,7384.568627,,,,,,
1992,克拉玛依市,650200,新疆维吾尔自治区,650000,36.4797,,,,17151,,,,21.5149,20.6343,23,,326523,,9084.038388,2007758030,17389.93725,,,,,,
1992,吐鲁番地区,652100,新疆维吾尔自治区,650000,16.9868,,,,3419,,,,49.0065,10.7941,,,215744,,,,,,,,,,
1992,哈密地区,652200,新疆维吾尔自治区,650000,9.9889,,,,2390,,,,42.0871,19.4964,,,42501,,,,,,,,,,
1992,昌吉回族自治州,652300,新疆维吾尔自治区,650000,27.6573,,,,1965,,,,132.1471,44.7697,,,74302,,10855.14026,5184693750,22453.05098,,,,,,
1992,伊犁哈萨克自治州,654000,新疆维吾尔自治区,650000,62.1208,,,,1732,,,,343.523,109.4869,,,143158,,5936.190523,3900645087,11618.19608,,,,,,
1992,和田地区,653200,新疆维吾尔自治区,650000,12.9248,,,,903,,,,143.8701,18.6844,,,15524,,1247.808194,10106533292,2602.847059,,,,,,
1992,伊犁地区,654100,新疆维吾尔自治区,650000,27.0496,,,,1459,,,,,,,,41021,,,,,,,,,,
1993,北京市,110000,北京市,110000,888.9,6,46.8,47.2,8030,,,,1051.2,668.72,625,66693,4104000,,151025.3006,27983486912,253860.251,,,,,,
1993,天津市,120000,天津市,120000,538.94,6.6,57.2,36.2,5800,,,,885.89,499.98,785,54120,2202000,,110538.2952,20665582591,200066.6941,,,,,,
1993,长春市,220100,吉林省,220000,141.008,,,,,,,,651.04,246.81,345,,,,65213.13587,8485940837,132573.0588,,,,,,
1993,吉林市,220200,吉林省,220000,90.193,,,,,,,,419.28,194.15,155,,,,38175.5502,5268860732,76915.24706,,,,,,
1993,四平市,220300,吉林省,220000,19.5223,,,,,,,,304.45,100.19,216,,,,19380.12896,1848421511,41412.86667,,,,,,
1993,辽源市,220400,吉林省,220000,14.9628,,,,,,,,120.81,54.03,236,,,,11125.51221,1148873578,24076.22745,,,,,,
1993,通化市,220500,吉林省,220000,20.4404,,,,,,,,219.6,93.69,145,,,,14514.43475,2212755371,31899.65882,,,,,,
1993,白山市,220600,吉林省,220000,16.9004,,,,,,,,126.31,78.02,71,,,,9917.112411,1847264181,20950.43922,,,,,,
1993,白城市,220800,吉林省,220000,9.2639,,,,,,,,191.78,72.28,74,,,,7109.157627,2196022302,16354.41569,,,,,,
1993,上海市,310000,上海市,310000,1519.23,2.4,59,38.6,11061,,,,1294.74,893.46,2042,231762,6539100,,113302.5552,24303771442,187099.8275,,,,,,
1993,温州市,330300,浙江省,330000,196.53,,,,2880,,,,685.57,104.53,582,5744,595548,,14113.12511,4597016271,30107.12549,,,,,,
1993,南昌市,360100,江西省,360000,80.2207,,,,,,,,397.432,,517,,,,11148.44075,2874699595,22860.90588,,,,,,
1993,景德镇市,360200,江西省,360000,16.9619,,,,,,,,141.162,,259,,,,3194.830494,796259535.9,6861.913725,,,,,,
1993,萍乡市,360300,江西省,360000,26.6467,,,,,,,,168.6364,,434,,,,2303.372501,540915524.7,5256.25098,,,,,,
1993,九江市,360400,江西省,360000,29.5554,,,,,,,,426.7647,,222,,,,6397.129071,2203907042,14723.61961,,,,,,
1993,新余市,360500,江西省,360000,24.2851,,,,,,,,101.508,,313,,,,2744.887143,646375467.7,6061.729412,,,,,,
1993,鹰潭市,360600,江西省,360000,2.6201,,,,,,,,98.8081,,278,,,,2087.679496,569622575.4,4833.509804,,,,,,
1993,济南市,370100,山东省,370000,181.534,,,,,,,,533.53,215.142,649,7880,584231,,55036.81412,8574349735,102000.8078,,,,,,
1993,青岛市,370200,山东省,370000,213.441,,,,,,,,675.35,229.7905,634,42197,953274,,53368.02603,8701491785,100763.5765,,,,,,
1993,淄博市,370300,山东省,370000,233.403,,,,,,,,387.84,149.7415,653,13624,430536,,41991.90745,6330132114,74358.99216,,,,,,
1993,枣庄市,370400,山东省,370000,61.1542,,,,,,,,333.13,85.812,732,3501,236634,,19831.7313,2846385626,38486.54118,,,,,,
1993,东营市,370500,山东省,370000,103.917,,,,,,,,161.41,49.1449,218,1845,671570,,34927.98186,5561988292,66897.52941,,,,,,
1993,烟台市,370600,山东省,370000,65.4047,,,,,,,,629.93,187.5351,466,52318,595437,,51079.20802,7081402753,101112.3647,,,,,,
1993,潍坊市,370700,山东省,370000,79.8167,,,,,,,,815.99,168.9421,513,19124,437761,,60349.6533,8963137740,118658.2706,,,,,,
1993,济宁市,370800,山东省,370000,51.1822,,,,,,,,754.44,137.6784,706,4916,240473,,36098.85974,5745902570,71834.06667,,,,,,
1993,泰安市,370900,山东省,370000,40.1722,,,,,,,,528.4,122.1235,687,6073,241022,,29872.6049,3288295424,58553.51373,,,,,,
1993,威海市,371000,山东省,370000,55.9884,,,,,,,,240.61,56.0296,443,18377,447622,,19435.63645,3179516234,39054.8549,,,,,,
1993,日照市,371100,山东省,370000,31.1526,,,,,,,,266.82,45.6432,502,2177,138165,,11499.16214,2136194116,24231.7451,,,,,,
1993,莱芜市,371200,山东省,370000,44.4289,,,,,,,,118.85,33.4738,531,1286,89571,,,,,,,,,,
1993,临沂市,371300,山东省,370000,57.8406,,,,,,,,352.06,58.7022,961,4101,202753,,34518.49931,6201222797,73309.13333,,,,,,
1993,德州市,371400,山东省,370000,28.5512,,,,,,,,515.64,80.53,788,2050,205895,,40047.48246,4043751916,78455.66667,,,,,,
1993,长沙市,430100,湖南省,430000,100.392,,,,,,,,555.42,151.17,470,,,,10455.98737,4296977155,21458.60392,,,,,,
1993,株洲市,430200,湖南省,430000,50.3927,,,,,,,,357.05,77.31,313,,,,5212.555718,1772847047,11455.53333,,,,,,
1993,湘潭市,430300,湖南省,430000,37.4325,,,,,,,,270.31,65.08,539,,,,4651.154873,1317340588,10401.49412,,,,,,
1993,衡阳市,430400,湖南省,430000,32.7409,,,,,,,,668.15,114.4,436,,,,5318.731117,1713680932,11732.40392,,,,,,
1993,邵阳市,430500,湖南省,430000,16.1599,,,,,,,,691.66,80.88,331,,,,2905.294255,1458710504,6945.686275,,,,,,
1993,岳阳市,430600,湖南省,430000,37.1109,,,,,,,,489.46,81.31,326,,,,6107.120457,2033626075,14184.30196,,,,,,
1993,常德市,430700,湖南省,430000,41.6124,,,,,,,,577.82,94.46,317,,,,4236.811422,1750315414,10390.36471,,,,,,
1993,张家界市,430800,湖南省,430000,5.1936,,,,,,,,151.02,17.97,,,,,1093.516018,628822842.1,2736.458824,,,,,,
1993,益阳市,430900,湖南省,430000,13.0576,,,,,,,,436.55,66.64,1133,,,,1876.451904,931222281.7,4531.368627,,,,,,
1993,郴州市,431000,湖南省,430000,13.3792,,,,,,,,432.2,69.67,882,,,,6115.482551,1762975191,15159.61176,,,,,,
1993,永州市,431100,湖南省,430000,12.9237,,,,,,,,,,288,,,,2894.988889,1523694754,7034.6,,,,,,
1993,怀化市,431200,湖南省,430000,10.6116,,,,,,,,461.17,68.14,236,,,,3620.577466,1745587516,9475.980392,,,,,,
1993,广州市,440100,广东省,440000,549.463,,,,,,,,623.66,375.39,839,146392,3734000,,74858.76777,18349673201,127744.9451,,,,,,
1993,韶关市,440200,广东省,440000,41.3637,,,,,,,,289.8,96.4,156,8698,292300,,12274.59934,2370065777,26720.9451,,,,,,
1993,深圳市,440300,广东省,440000,435.603,,,,,,,,87.69,64.08,434,143217,2139800,,52231.59997,11144423557,83611.08235,,,,,,
1993,珠海市,440400,广东省,440000,97.4565,,,,,,,,57.46,30.83,454,56277,791500,,20120.75987,3231141927,35021.52941,,,,,,
1993,汕头市,440500,广东省,440000,68.2631,,,,,,,,388.12,119.31,1880,68574,735600,,16782.98005,4058482742,31296.3098,,,,,,
1993,佛山市,440600,广东省,440000,76.746,,,,,,,,299.48,113.57,785,56592,1768800,,52714.84102,14022392515,88310.95686,,,,,,
1993,江门市,440700,广东省,440000,37.7273,,,,,,,,365,112.52,388,34710,772300,,29050.42741,5849578395,57348.7451,,,,,,
1993,湛江市,440800,广东省,440000,56.8661,,,,,,,,582.02,124.48,467,18168,574700,,18454.59913,3216310369,38375.86275,,,,,,
1993,茂名市,440900,广东省,440000,39.4147,,,,,,,,552.56,83.39,482,7583,500500,,11547.16746,2322357062,23567.76863,,,,,,
1993,肇庆市,441200,广东省,440000,32.4346,,,,,,,,576.45,129.17,258,32805,837200,,14490.9507,3386782102,31265.1098,,,,,,
1993,惠州市,441300,广东省,440000,37.662,,,,,,,,245.72,71.25,220,58589,918000,,31112.20239,7673134868,60926.11765,,,,,,
1993,梅州市,441400,广东省,440000,11.5512,,,,,,,,447.64,72.38,283,11700,278400,,8670.00325,2018520328,20472.32941,,,,,,
1993,汕尾市,441500,广东省,440000,9.7923,,,,,,,,240.03,54.49,455,7725,213700,,8454.150132,1303957053,18412.70196,,,,,,
1993,河源市,441600,广东省,440000,12.3863,,,,,,,,287.78,50.54,182,8820,138700,,4929.649577,1825020739,11101.75294,,,,,,
1993,阳江市,441700,广东省,440000,20.2629,,,,,,,,235.4,55,301,7132,351400,,6683.671684,1783816434,14287.95294,,,,,,
1993,清远市,441800,广东省,440000,20.9061,,,,,,,,351.54,64.54,185,10378,346900,,11070.00455,3402765779,24746.6,,,,,,
1993,东莞市,441900,广东省,440000,114.948,,,,,,,,138.92,33.74,564,79263,327600,,54226.96281,14078754608,89651.17647,,,,,,
1993,中山市,442000,广东省,440000,98.0331,,,,,,,,121.67,32.88,723,38296,584900,,26658.50612,7373425367,46151.22745,,,,,,
1993,潮州市,445100,广东省,440000,16.6808,,,,,,,,225.94,53.48,625,21720,258800,,6782.830619,1985914001,13586.1098,,,,,,
1993,揭阳市,445200,广东省,440000,15.6982,,,,,,,,464.71,70.66,887,20484,277900,,10137.94435,2978343061,21413.89804,,,,,,
1993,云浮市,445300,广东省,440000,34.5135,,,,,,,,,,,,,,6138.84674,1313875595,13452.04314,,,,,,
1993,海口市,460100,海南省,460000,69.8673,,,,12893,,,,43.28,34.19,1834,,934693,,10525.39969,1689254461,19262.99216,,,,,,
1993,三亚市,460200,海南省,460000,15.6153,,,,4097,,,,38.69,12.51,205,,220463,,5798.049768,1216282166,11004.55686,,,,,,
1993,沈阳市,210100,辽宁省,210000,402.4487,,,,,,,,657.7,405.1,506,,,,62792.82969,9025807630,118718.4902,,,,,,
1993,大连市,210200,辽宁省,210000,382.0978,,,,,,,,527.1,240.3,419,,,,37156.38078,5744110020,76276.67843,,,,,,
1993,鞍山市,210300,辽宁省,210000,264.3597,,,,,,,,331.5,161,358,,,,28834.45491,3777015111,53934.42353,,,,,,
1993,抚顺市,210400,辽宁省,210000,111.3858,,,,,,,,224.2,144.2,207,,,,21885.59499,3020608834,40281.69412,,,,,,
1993,本溪市,210500,辽宁省,210000,79,,,,,,,,154.8,97.2,184,,,,12836.62917,2032673327,24963.52157,,,,,,
1993,丹东市,210600,辽宁省,210000,77.2255,,,,,,,,235.4,90.7,158,,,,11695.63802,2008066932,25356.88627,,,,,,
1993,锦州市,210700,辽宁省,210000,98.3676,,,,,,,,296.8,97.8,288,,,,27585.58184,2589393408,57794.69412,,,,,,
1993,营口市,210800,辽宁省,210000,64.0533,,,,,,,,217.5,76.9,403,,,,16761.84815,2768303348,33377.47451,,,,,,
1993,阜新市,210900,辽宁省,210000,41.9507,,,,,,,,186.5,81.4,180,,,,13688.8019,1636411833,28401.6,,,,,,
1993,辽阳市,211000,辽宁省,210000,79.3222,,,,,,,,174.7,69.6,369,,,,19999.2986,2823485336,38832.15294,,,,,,
1993,盘锦市,211100,辽宁省,210000,111.6103,,,,,,,,109.5,52.1,277,,,,20786.31945,2934718958,40089.64314,,,,,,
1993,铁岭市,211200,辽宁省,210000,70.5683,,,,,,,,287.2,80.1,221,,,,26992.51083,2532864587,57227.6,,,,,,
1993,朝阳市,211300,辽宁省,210000,70.9834,,,,,,,,323,74.6,164,,,,16853.12059,2771272366,38888.38431,,,,,,
1993,葫芦岛市,211400,辽宁省,210000,71.4912,,,,,,,,257,64.7,,,,,19257.18669,2378575416,39829.45098,,,,,,
1993,南京市,320100,江苏省,320000,339.4533,,,,,,,,514.74,248.9,790,,963272,,41301.74854,9694979931,74460.19608,,,,,,
1993,镇江市,321100,江苏省,320000,153.1697,,,,,,,,261.54,85.37,681,,495936,,16436.89545,4148985286,32608.79216,,,,,,
1993,泰州市,321200,江苏省,320000,23.0234,,,,,,,,,,,,,,17315.10636,4822974427,35899.03137,,,,,,
1993,宿迁市,321300,江苏省,320000,16.095,,,,,,,,,,,,,,9496.291818,2406236541,21663.19608,,,,,,
1993,石嘴山市,640200,宁夏回族自治区,640000,18.8492,14.6,59.8,25.6,,,,,,,141,,,,7703.033222,1386297886,15012.45098,,,,,,
1993,吴忠市,640300,宁夏回族自治区,640000,31.4401,27.5,46,26.5,,,,,,,248,,,,7525.274721,2002492798,15945.18431,,,,,,
1993,固原市,640400,宁夏回族自治区,640000,9.1273,47.4,20.3,32.3,,,,,,,,,,,1967.806581,851681568,4482.898039,,,,,,
1993,银川市,640100,宁夏回族自治区,640000,37.9646,14.3,45.9,39.8,,,,,,,245,,,,13588.324,3286473592,26951.42745,,,,,,
1993,宁波市,330200,浙江省,330000,316.42,,,,6104,,,,519.98,109.81,555,34455,1923769,,28181.5419,8027693639,57451.6902,,,,,,
1993,嘉兴市,330400,浙江省,330000,178.09,,,,5538,,,,322.57,62.49,824,5193,604943,,20379.45329,5460021891,41371.6,,,,,,
1993,湖州市,330500,浙江省,330000,128.4,,,,5164,,,,249.37,46.65,435,3161,455297,,14666.16645,3116551659,30947.31765,,,,,,
1993,绍兴市,330600,浙江省,330000,200.77,,,,4799,,,,419.62,59.91,531,11132,1113333,,17572.42821,4497577099,36247.85882,,,,,,
1993,舟山市,330900,浙江省,330000,41.34,,,,4229,,,,97.88,21.81,714,1369,192374,,2938.847177,648341350.7,6473.760784,,,,,,
1993,金华市,330700,浙江省,330000,158.53,,,,3679,,,,431.58,54.07,395,1380,373425,,12531.3475,4009774051,27887.01569,,,,,,
1993,衢州市,330800,浙江省,330000,64.02,,,,2740,,,,234.4,32.05,265,1948,229698,,6094.618011,1439799915,13932.71765,,,,,,
1993,丽水市,331100,浙江省,330000,53.83,,,,2229,,,,241.8,27.73,217,168,110333,,3554.604329,1701587916,8782.011765,,,,,,
1993,杭州市,330100,浙江省,330000,394.77,,,,6751,,,,587.1,179.11,354,35713,1310914,,33504.82596,9984773163,65463.98039,,,,,,
1993,西宁市,630100,青海省,630000,31.8796,,,,,,,,,,306,,,,6988.15814,2107500442,13054.18431,,,,,,
1993,海东市,630200,青海省,630000,17.1443,,,,,,,,,,,,,,2458.459852,1160576141,5783.317647,,,,,,
1993,海北藏族自治州,632200,青海省,630000,4.8202,,,,,,,,,,,,,,472.4548243,1470378855,1153,,,,,,
1993,玉树藏族自治州,632700,青海省,630000,2.18,,,,,,,,,,,,,,44.90142596,8272378826,144,,,,,,
1993,重庆市,500000,重庆市,500000,611.05,23.2,44.8,32,2165,,,,2964.92,526.65,651,25915,1550546,,22291.82546,10725298275,49717.07059,,,,,,
